CSE_PROD,CVE_PROD,NOM_PROD,DESC_PROD,UNI_MED,UNI_MED_P,COSTO_PROD,F_ACT_CTO,F_ACT_PRE,CTO_ENT,LOCA,STACLAS1,STAIVA,PORCENIVA,CVE_TIAL,FEC_ENT,CTO_ANT,FEC_ANT,CVE_MONP,CVE_MONC,CVE_MONA,STALOTE,DIASVIDA,CONLOTE,CVE_RIE,PZAS,PESO,PRECIO2,PRECIO3,CVE_CLASI,PRESENTA,STAENV,CVE_ENV,CONTABLE1,CONTABLE2,CONTABLE3,CONTABLE4,CONTABLE5,CONTABLE6,CONTABLE7,CAPACIDAD,DESC_PROD2,CONV_VAR,CVE_CARAC,BASE_PROM,FACT_PESO,FRAC_ARANC,PORCADVALO,STARETIVA,KIT,DATO_1,DATO_2,DATO_3,DATO_4,DIASREQUER,DATO_5,DATO_6,DATO_7,DATO_8,SUB_CSE,SUB_SUBCSE,CODBAR,STAPITEX,TRANS,STAIEPS,PORCENIEPS,PROV_STD,LISTA_MED,GRAL_MED,PROV_MED,CLIE_MED,IMAG_MED,MAXM_MED,PROMUEPEPS,COSTUEPEPS,PORRETIVA,STARETISR,PORRETISR,COSTOPROM2,MES_MAX,MES_MIN,MES_PR,CADCAPT,MRGPROD,PORCMRG,REGYABLQ,UNI_EMB,PBASEPR,DCTOPB1,DCTOPB2,DCTOPB3,DCTOPB4,DCTOPB5,DCTOPB6,CVEDE1,CVEDE2,CVEDE3,CVEDE4,CONFLOTP,CONFLOTS,CONFLOTR,CONFLOTI,CONFLOTL,CONFLOTM,CONFLOTF,FVERIMOV,UNI_IEPS,MONTO_IEPS,IVA_IEPS,TIPO_IEPS,CHKPREDIAL,CTAPREDIAL,KITPCAL,NOPROMOP,PESOP,ALTOP,LARGOP,ANCHOP,C_PRDS,SUG_USO,USO_PRD,STAIMPTO1,STAIMPTO2,PORIMPTO1,PORIMPTO2,EQUI_MED,DATO_9,DATO_10,DATO_11,DATO_12,PORM1IEPS,UNI1IEPS,MONTO1IEPS,IVA1IEPS,PORM2IEPS,UNI2IEPS,MONTO2IEPS,IVA2IEPS,CVE_STCC,CVE_MAT_PE,ESMPELIG,CVE_EMB,MAT_MOST,NOOBJI,ACTFIJO
MED,SNA40,,zzz URUX CAPS C/60,PZ,,0.0,,2024-03-20,29.6,,0,2,0.0,99998,2023-08-11,29.6,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,387.0,,0.0,2,0,0.00,,0,CAJA 60,0,,,,,,,714908106275,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,0.01,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51212000,False,,1,1,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
MED,ULTR60,,"HIOSCINA, 10MG, 10 TABS (ULTRA)",PZ,,10.0,,2025-09-25,10.0,,0,2,0.0,42,2025-08-18,12.0,2025-03-28,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,180.0,,0.0,2,0,157.00,,0,CAJA126,0,,,,,,,7502216803626,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,10.0,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51172107,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,True,0.0,0.0
MED,FAR34,,ZEBETYN  C/30 CAPS  (COMPLEJO B),PZ,,13.485,,2025-09-26,13.52,,0,2,0.0,25,2025-09-26,0.0,2025-08-26,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,120.0,,0.0,2,0,145.00,,0,CAJA 130,0,,,,,,,7502227426111,0,1,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,0.01,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51191900,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,FAR35,,DESVITAE SUSP 120 ML (DESLORATADINA),PZ,,0.0,,2024-03-20,27.0,,0,2,0.0,99998,2023-08-11,27.0,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,197.0,,0.0,2,0,0.00,,0,CAJA 60,0,,,,,,,7501478315847,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,25.65,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51161633,False,,1,1,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
MED,MAV206,,DOLTRIX TABS C/20 125/10MG(LISINA BUTILH,PZ,,0.0,,2024-03-20,58.1,,0,2,0.0,99998,2023-12-08,0.0,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,270.0,,0.0,2,0,0.00,,0,CAJA180,0,,,,,,,7502009742392,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,58.1,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51142200,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,
MED,MAV207,,ZZZZ LADY FEMM 3 PARCHES (COLICO MENSTRU,PZ,,0.0,,2024-03-20,16.0,,0,2,16.0,99998,2023-08-11,16.0,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,240.0,,0.0,2,0,0.00,,16,CAJA52,0,,,,,,,7502009747076,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,1.72414835,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,42311523,False,,1,1,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
MED,KEN14,,"ZZZZ LALPRO 5MG, 30 TABS (AMLODIPINO)",PZ,,0.0,,2024-03-20,5.5,,0,2,0.0,99998,2023-08-11,5.5,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,285.0,,0.0,2,0,0.00,,0,CAJA800,0,,,,,,,7501493865921,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,5.5,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51121743,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,
MED,KEN16,,MEVERTIKEN  75MG C/60 TABS (CINARIZINA),PZ,,0.0,,2024-03-20,31.9,,0,2,0.0,99998,2025-02-10,0.0,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,207.0,,0.0,2,0,0.00,,0,CAJA240,0,,,,,,,7501493862418,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,31.9,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51171807,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,KENER3,,ZZZZ TRIVIKEN 100/5/50 MG  C/20 (KENER),PZ,,0.0,,2024-03-20,14.1,,0,2,0.0,99998,2023-08-11,14.1,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,50.0,,0.0,2,0,0.00,,0,CAJA800,0,,,,,,,7501493889354,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,14.1,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51191900,False,,1,1,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
MED,KEN13,,KENCICLEN 100 MG C/10  (DOXICICLINA),PZ,,21.0,,2025-02-28,21.0,,0,2,0.0,57,2025-10-09,0.0,2025-10-08,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,150.0,,0.0,2,0,246.00,,0,CAJA450,0,,,,,,,7501493888302,0,1,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,20.9,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51101557,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,KEN7,,KESIPRIL 10MG C/30 TAB (LISINOPRIL),PZ,,23.0,,2025-08-19,23.0,,0,2,0.0,57,2025-10-13,0.0,2025-08-19,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,216.0,,0.0,2,0,0.00,,0,CAJA800,0,,,,,,,7501493888982,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,23.0,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51121704,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,KENER6,,FRENSODOL 50MG C/30 TABS (LOSARTAN),PZ,,0.0,,2024-03-20,14.1,,0,2,0.0,99998,2023-08-11,14.1,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,339.0,,0.0,2,0,0.00,,0,CAJA800,0,,,,,,,7501493864030,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,14.1,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51121710,False,,1,1,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
MED,KEN12,,"KENAPROL, 100 MG, 20 TABS (METOPROL",PZ,,8.13,,2025-09-05,8.0,,0,2,0.0,57,2025-10-13,0.0,2025-09-08,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,92.0,,0.0,2,0,146.00,,0,CAJA800,0,,,,,,,7501493888944,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,8.00439614,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51121765,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,KEN22,,"SEKELAX SENOSIDOS A-B, 20 TABS. (KENER)",PZ,,7.2,,2025-02-28,7.2,,0,2,0.0,57,2025-07-15,0.0,2025-05-30,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,39.1,,0.0,2,0,33.00,,0,CAJA800,0,,,,,,,7501493860353,0,1,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,7.2,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51171610,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,KEN9,,FUTROKEN 100MG C/40CAP (NITROFURANTOI,PZ,,54.71,,2025-05-14,54.71,,0,2,0.0,57,2025-05-14,0.0,2025-05-14,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,272.0,,0.0,2,0,131.00,,0,CAJA150,0,,,,,,,7501493889347,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,54.71,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51102206,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,KEN18,,"OZOKEN C/14 CAPS, 20MG (OMEPRAZOL) KENER",PZ,,0.0,,2024-03-20,6.48,,0,2,0.0,99998,2023-08-11,6.48,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,230.0,,0.0,2,0,0.00,,0,CAJA450,0,,,,,,,7501493888746,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,6.48,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51171909,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,
MED,KEN17,,"MIBIFON, BIFONAZOL  20G 1G/100G (KENER)",PZ,,28.0,,2025-03-03,28.0,,0,2,0.0,57,2025-10-13,0.0,2025-10-09,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,104.0,,0.0,2,0,164.00,,0,CAJA56,0,,,,,,,7501493975002,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,28.0,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51101800,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,KEN10,,"GLICOSAR 10MG, 30 TABS (PRAVASTATINA)",PZ,,12.4,,2025-05-14,12.4,,0,2,0.0,57,2025-10-13,0.0,2025-05-14,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,779.0,,0.0,2,0,78.00,,0,CAJA800,0,,,,,,,7501493866577,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,12.4,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51121821,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,0.0
MED,KEN20,,PREZOLAX INY 40MG OMEPRAZOL INY,PZ,,0.0,,2024-03-20,44.5,,0,2,0.0,99998,2023-08-11,44.5,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,381.0,,0.0,2,0,0.00,,0,CAJA138,0,,,,,,,7501493980433,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,44.5,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51171909,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,
MED,KENER12,,SERTRALINA 50MG C/14 (KENER),PZ,,0.0,,2024-03-20,17.0,,0,2,0.0,99998,2023-08-11,17.0,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,340.0,,0.0,2,0,0.00,,0,CAJA450,0,,,,,,,7501493865846,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,16.0,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,51141600,False,,1,1,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
MED,KEN21,,ZZ* KILICEL LOCION 120 ML (PIOJOS),PZ,,0.0,,2024-03-20,30.0,,0,2,16.0,99998,2023-08-11,30.0,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,147.0,,0.0,2,0,0.00,,16,CAJA 12,0,,,,,,,7501493871571,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,30.0,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,53131628,False,,1,1,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
MED,KENER14,,KILICEL SHAMPOO 120 ML (PIOJOS),PZ,,0.0,,2024-03-20,30.0,,0,2,16.0,99998,2023-08-11,30.0,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,147.0,,0.0,2,0,0.00,,16,CAJA12,0,,,,,,,7501493867475,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,30.0,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,53131616,False,,1,1,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
MED,KENER17,,ZZ* KILIGEL  120 ML (PIOJOS),PZ,,0.0,,2024-03-20,20.0,,0,2,16.0,99998,2023-08-11,20.0,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,147.0,,0.0,2,0,0.00,,16,CAJA 12,0,,,,,,,7501493869691,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,20.0,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,53131602,False,,1,1,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
MED,VAR121,,ZZZZ CEPILLO DENTAL AD TRIPLE PACK,PZ,,0.0,,2024-03-20,13.78,,0,2,16.0,99998,2023-08-11,13.78,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,41.34,,0.0,2,0,0.00,,16,CAJA144,0,,,,,,,6650376807952,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,13.78,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,53131503,False,,1,1,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
MED,VAR122,,ZZZZ CEPILLO DENTAL JUNIOR  C/2,PZ,,0.0,,2024-03-20,8.11,,0,2,16.0,99998,2023-08-11,8.11,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,24.33,,0.0,2,0,0.00,,16,CAJA144,0,,,,,,,6650376802797,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,8.11,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,53131503,False,,1,1,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
MED,VAR123,,ZZZZ PALILLO DENTAL C/HILO DENTAL C/40,PZ,,0.0,,2024-03-20,12.259978,,0,2,16.0,99998,2023-08-11,12.259978,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,36.78,,0.0,2,0,0.00,,16,CAJA96,0,,,,,,,6650376800403,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,12.25997777,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,53131500,False,,1,1,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
MED,VAR124,,ZZZZCEPILLO DENTAL INFANTIL C/2,PZ,,0.0,,2024-03-20,10.25,,0,2,16.0,99998,2023-08-11,10.25,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,24.72,,0.0,2,0,0.00,,16,CAJA144,0,,,,,,,6650376802162,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,10.25,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,53131503,False,,1,1,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
MED,VAR125,,ZZZZ PAÑUELOS DESECHABLES C/1,PZ,,0.0,,2024-03-20,2.0,,0,2,16.0,99998,2023-08-11,2.0,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,60.0,,0.0,2,0,0.00,,16,CAJA600,0,,,,,,,8291488817705,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,3.66061505,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,53131600,False,,1,1,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
MED,VAR126,,ZZ* TOALLITAS HUMEDAS C/80,PZ,,0.0,,2024-03-20,14.25,,0,2,16.0,99998,2024-04-19,0.0,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,60.0,,0.0,2,0,0.00,,16,CAJA12,0,,,,,,,7502239300454,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,14.25,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,53131624,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,
MED,VAR127,,VENDITAS ADHES ADULTO C/100,PZ,,0.0,,2024-03-20,23.08,,0,2,16.0,99998,2023-08-11,23.08,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,69.24,,0.0,2,0,0.00,,16,CAJA48,0,,,,,,,8650376816020,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,23.08,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,42311500,False,,1,1,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
MED,VAR128,,ZZZZ***VENDITAS ADHES INFANTIL C/100,PZ,,0.0,,2024-03-20,28.8,,0,2,16.0,99998,2023-08-11,28.8,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,86.4,,0.0,2,0,0.00,,16,CAJA48,0,,,,,,,6650376816015,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,28.8,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,42311500,False,,1,1,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
MED,VAR129,,VENDITAS ADHES VARIOS TAMAÑOS C/100,PZ,,0.0,,2024-03-20,15.78,,0,2,16.0,99998,2023-08-11,15.78,2023-08-11,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,43.34,,0.0,2,0,0.00,,16,CAJA36,0,,,,,,,8650376831009,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,15.78,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,42311500,False,,1,1,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
MED,VAR130,,***CUBREBOCAS NEGRO C/50 TRIPLE CAPA,PZ,,0.0,,2024-03-20,23.0,,0,2,16.0,99998,2024-05-17,0.0,2024-01-23,1,1,1,1,0,1,,0,0.0,0.0,0.0,0,,0,,,,,,,,,0.0,,0,,False,140.0,,0.0,2,0,0.00,,16,CAJA100,0,,,,,,,7502239301222,0,3,0,0.0,0,,1,1,1,1,1,1,0.0,0.0,1,0.0,23.0,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,,,0,0,0,0,0,2025-01-01,,0.0,0,0,0,,0,0,0.0,0.0,0.0,0.0,42131606,False,,1,1,0.0,0.0,0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,False,0.0,
